item_number,item_description,group_name,vendor_price_usd,price_valid_till,notes,price_expired,phase_out_flag,vendor,vendor_brand,country,price_type,source_file
7876194079,Elbow UNIO WSV 22                       ,Accessory,6.165000000000001,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
7876194087,Plu VST 15                              ,Accessory,2.5425,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
7876194095,Plu VST 22                              ,Accessory,3.195,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
7876194109,Retaining CLIP SR 15                    ,Accessory,0.3225,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
7876194117,Retaining CLIP SR 22                    ,Accessory,1.095,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
7876194125,Straight UNIO GSV 15                    ,Accessory,7.4175,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
7876194133,Straight UNIO GSV 22                    ,Accessory,7.4175,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
7876615287,Union TEE W/WATER TRA TSV 22 W M. WASSER,Accessory,27.067500000000003,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
7876691625,"Female CONNECTOR EA 28-3/4""             ",Accessory,37.1325,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
7876691641,Reducing MALE CONNECTOR RSS 28/22       ,Accessory,18.3975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
7876691650,Union TE TSV 28                         ,Accessory,28.5525,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
7876691668,Water SEPERATOR TSV 28 FÜR T-STECKVERBIN,Accessory,11.475,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
7876693610,Piping CLIP RK 15                       ,Accessory,2.0025,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
7876693628,Piping CLIP RK 22                       ,Accessory,2.8575,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
9109194201,Fitting REMOVAL TOO 15 MM               ,Accessory,1.3125,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
9109194210,Fitting REMOVAL TOO 22 MM               ,Accessory,1.455,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
9109691680,Pipe CUTTER RS 28                       ,Accessory,41.7525,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
103150000,KGS 315 Plus Crosscut/Mitre saw (with traction),Machine,1100.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
103150000,KGS 315 Plus * Kapp- und Gehrungssaege,Machine,1100.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
103152000,TKHS 315C 2.00 WNB Sierra circular de mesa,Machine,365.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
103152000,"TKHS 315C 2,00 WNB * Tischkreissaege",Machine,365.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
103152100,"TKHS 315C 2,80 DNB Sierra circular de mesa",Machine,415.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
103152100,"TKHS 315C 2,80 DNB * Tischkreissaege",Machine,415.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
103153100,"TKHS 315M 3,10 WNB Sierra circular de mesa",Machine,465.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
103153100,"TKHS 315M 3,10 WNB * Tischkreissaege",Machine,465.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
114026000,"HC 260 C/2,2 Combined planer/thicknesser",Machine,880.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
114026000,"HC 260 C 2,20 WNB * Hobelmaschine",Machine,880.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
114026100,"HC 260 C/2,8 Combined planer/thicknesser",Machine,895.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
114026100,"HC 260 C 2,80 DNB * Hobelmaschine",Machine,895.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
130170100,SPA 1702 W Dust collector,Machine,550.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
130170100,SPA 1702 W * Spaeneabsauganlage,Machine,550.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
200033000,DH 330 Planer thicknesser,Machine,485.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
200033000,DH 330 * Dickenhobel,Machine,485.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600065500,FMS 200 Intec Multi sander (case),Machine,40.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600066500,FSR 200 Intec Orbital sander (case),Machine,45.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600066620,FSR 200 Intec * Fäustlingssander    TV42,Machine,50.0,2026-03-31,Phase out - Confirmar disponibilidad,True,True,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600103000,LSV 5-225 Long neck sander,Machine,540.0,2026-03-31,Phase out - Confirmar disponibilidad,True,True,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600129000,SXE 450 TurboTec Random orbital sander,Machine,175.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600129420,SXE 450 TurboTec Random orbital sander,Machine,175.0,2026-03-31,Phase out - Confirmar disponibilidad,True,True,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600131000,SXE 425 TurboTec Random orbital sander,Machine,135.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600136000,LSV 5-225 Comfort Long neck sander,Machine,700.0,2026-03-31,Phase out - Confirmar disponibilidad,True,True,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600146840,"SXA 18 LTX 125 BL Cordless random orbital sander (Pick&Mix, metaBOX 215)",Machine,175.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600146850,SXA 18 LTX 125 BL Cordless random orbital sander (Pick&Mix),Machine,155.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600147500,MH 5 Chipping Hammer (case),Machine,330.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600148500,MHE 5 Chipping Hammer (case),Machine,360.0,2026-03-31,Reemplazado - Confirmar disponibilidad,True,True,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600154850,S 18 LTX 115 Cordless burnisher (Pick&Mix),Machine,295.0,2026-03-31,Reemplazado - Confirmar disponibilidad,True,True,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600191850,KNS 18 LTX 150 Cordless filet weld grinder (Pick&Mix),Machine,300.0,2026-03-31,Reemplazado - Confirmar disponibilidad,True,True,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600192850,RB 18 LTX 60 Cordless tube belt sander (Pick&Mix),Machine,440.0,2026-03-31,Reemplazado - Confirmar disponibilidad,True,True,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600288000,PA 14.4-18 LED-USB Adapter,Machine,30.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600321850,BF 18 LTX 90 Cordless band file (Pick&Mix),Machine,245.0,2026-03-31,Reemplazado - Confirmar disponibilidad,True,True,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600323000,B 32/3 Drill (3 velocidades / alto torque),Machine,580.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600324500,"BH 18 LTX BL 16 Cordless hammer (2x2.0 Ah, SC 30, metaBOX 145 L)",Machine,265.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600324840,"BH 18 LTX BL 16 Cordless hammer (Pick&Mix, metaBOX 145 L)",Machine,190.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600324850,BH 18 LTX BL 16 Cordless hammer (Pick&Mix),Machine,170.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600347000,WEQ 1400-125 Angle grinder,Machine,75.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600349840,"CC 18 LTX BL Cordless compact angle grinder (Pick&Mix, metaBOX 165 L)",Machine,125.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600349850,CC 18 LTX BL Cordless compact angle grinder (Pick&Mix),Machine,105.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600368000,"ULA 14,4-18 LED Cordless lamp (Pick&Mix)",Machine,45.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600370000,"SLA 14,4-18 LED Cordless lamp (Pick&Mix)",Machine,50.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600374000,W 9-125 Quick Angle grinder,Machine,95.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600375000,BAE 75 Belt sander,Machine,225.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600391500,KHE 5-40 Combination hammer,Machine,415.0,2026-03-31,Reemplazado - Confirmar disponibilidad,True,True,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600411840,"SXA 18 LTX 150 BL Cordless random orbital sander (Pick&Mix, metaBOX 215)",Machine,175.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600431420,T 13-125 Angle grinder,Machine,145.0,2026-03-31,Phase out - Confirmar disponibilidad,True,True,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600431680,T 13-125 CED Angle grinder (MetaLoc),Machine,300.0,2026-03-31,Phase out - Confirmar disponibilidad,True,True,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600441500,SR 2185 Orbital sander (case),Machine,75.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600442000,SRE 3185 Orbital sander,Machine,75.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600442500,SRE 3185 Orbital sander (case),Machine,85.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600443000,SXE 3125 Random orbital sander,Machine,75.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600443500,SXE 3125 Random orbital sander (case),Machine,85.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600444000,SXE 3150 Random orbital sander,Machine,85.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600444500,SXE 3150 Random orbital sander (case),Machine,90.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600448000,WE 15-125 Quick Angle grinder,Machine,125.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600468000,WEV 15-125 Quick Angle grinder,Machine,130.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600468420,WEV 15-125 Quick Angle grinder,Machine,130.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600473000,WEV 17-150 Quick Angle grinder,Machine,155.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600488420,WEP 15-150 Quick Angle grinder,Machine,145.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600507000,WEP 17-150 Quick Angle grinder,Machine,150.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600512000,WBE 700 Angle drill,Machine,185.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600515000,WE 17-125 Quick Angle grinder,Machine,135.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600516000,WEV 17-125 Quick Angle grinder,Machine,140.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600517000,WEV 17-125 Quick Inox Angle grinder,Machine,150.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600517420,WEV 17-125 Quick Inox Angle grinder,Machine,150.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600534000,WEA 17-125 Quick Angle grinder,Machine,145.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600534390,WEA 17-125 Quick Angle grinder,Machine,145.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600535000,WEA 17-150 Quick Angle grinder,Machine,155.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600547000,WEP 17-125 Quick Angle grinder,Machine,115.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600562000,WEV 15-125 Quick HT Angle grinder,Machine,135.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600573000,BE 850-2 Drill,Machine,135.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600573810,BE 850-2 Drill (Futuro Plus),Machine,140.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600574000,BEV 1300-2 Drill,Machine,145.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600574810,BEV 1300-2 Drill (Futuro Plus),Machine,155.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600605420,WEPBA 17-125 Quick RT DS Angle grinder,Machine,175.0,2026-03-31,Phase out - Confirmar disponibilidad,True,True,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600606420,WEPBA 17-150 Quick RT DS Angle grinder,Machine,195.0,2026-03-31,Phase out - Confirmar disponibilidad,True,True,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600615000,GE 710 Compact Die grinder,Machine,110.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600616000,GE 710 Plus Die grinder,Machine,135.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600616420,GE 710 Plus Die grinder,Machine,135.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600617000,GEP 710 Plus Die grinder,Machine,140.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600618000,GE 950 G Plus Die grinder,Machine,165.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600618420,GE 950 G Plus Die grinder,Machine,165.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600627000,GEP 950 G Plus Die grinder,Machine,175.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600627420,GEP 950 G Plus Die grinder,Machine,175.0,2026-03-31,Reemplazado - Confirmar disponibilidad,True,True,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600635500,MAG 32 Magnetic core drill (case),Machine,990.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600636500,MAG 50 Magnetic core drill (case),Machine,1210.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600641000,WEVBA 20-125 Quick BL Angle grinder,Machine,250.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600642000,WEBA 20-125 Quick BL Angle grinder,Machine,245.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600643000,WEPBA 20-125 Quick DS BL Angle grinder,Machine,250.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600643420,WEPBA 20-125 Quick DS BL Angle grinder,Machine,255.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600645000,WEPBA 20-150 Quick DS BL Angle grinder,Machine,250.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600659000,KHE 3251 Combination hammer (metaBOX 165 L),Machine,345.0,2026-03-31,Reemplazado - Confirmar disponibilidad,True,True,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600663500,"KHE 2660 Quick Combination hammer (incl. 2nd chuck, metaBOX 145 L)",Machine,210.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600663610,"KHE 2660 Quick Combination hammer (incl. 2nd chuck, metaBOX 145 L)",Machine,210.0,2026-03-31,Reemplazado - Confirmar disponibilidad,True,True,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600667000,TS 216 Sierra circular de mesa,Machine,550.0,2026-03-31,Reemplazado - Confirmar disponibilidad,True,True,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600668000,TS 254 Sierra circular de mesa,Machine,660.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600697500,UHE 2660-2 Quick Multi Combination hammer (metaBOX 145 L),Machine,220.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600713500,UHEV 2860-2 Quick Multi Combination hammer (metaBOX 145 L),Machine,245.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600741000,BE 650 Drill,Machine,45.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600741850,BE 650 Quick Drill,Machine,50.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
600742000,SBE 650 Impact drill,Machine,45.0,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
