item_number,item_description,vendor,vendor_brand,country,price_type,vendor_price_usd,pt_price_ca35,pt_price_ca40,phase_out_flag,ronix_fob_price_usd,vendor_price_jmd
343084400,Electronic unit                         ,Metabo,Metabowerke GmbH,Germany,landed,34.75,,,False,,5455.197475000001
343084450,Electronic switch                       ,Metabo,Metabowerke GmbH,Germany,landed,32.33,,,False,,5075.295953
343084460,Electronic unit                         ,Metabo,Metabowerke GmbH,Germany,landed,59.72,,,False,,9375.090452
343084490,"Electronic unit,18V                     ",Metabo,Metabowerke GmbH,Germany,landed,40.135,,,False,,6300.5568535
343084510,"Electronic unit,230V 50/60Hz            ",Metabo,Metabowerke GmbH,Germany,landed,17.99,,,False,,2824.143959
343084550,"Electronic unit,WE 18 BL                ",Metabo,Metabowerke GmbH,Germany,landed,59.72,,,False,,9375.090452
343084610,Electronic unit                         ,Metabo,Metabowerke GmbH,Germany,landed,24.97,,,False,,3919.892977
343084620,Printed circuit                         ,Metabo,Metabowerke GmbH,Germany,landed,22.46,,,False,,3525.8628860000003
343084630,sensor                                  ,Metabo,Metabowerke GmbH,Germany,landed,2.51,,,False,,394.03009099999997
343084640,Printed circuit                         ,Metabo,Metabowerke GmbH,Germany,landed,22.46,,,False,,3525.8628860000003
343084650,Printed circuit                         ,Metabo,Metabowerke GmbH,Germany,landed,22.46,,,False,,3525.8628860000003
343084660,Printed circuit                         ,Metabo,Metabowerke GmbH,Germany,landed,22.46,,,False,,3525.8628860000003
343084670,Electronic unit (f.SXE 3125)            ,Metabo,Metabowerke GmbH,Germany,landed,4.97,,,False,,780.2109770000001
343084760,"Electronic unit,230V 50/60Hz            ",Metabo,Metabowerke GmbH,Germany,landed,11.985,,,False,,1881.4544385000002
343084770,"Electronic unit,120V 50/60Hz            ",Metabo,Metabowerke GmbH,Germany,landed,11.985,,,False,,1881.4544385000002
343084780,"Electronic unit,230V / 50/60Hz          ",Metabo,Metabowerke GmbH,Germany,landed,17.99,,,False,,2824.143959
343084790,"Electronic unit,120V / 50/60Hz          ",Metabo,Metabowerke GmbH,Germany,landed,17.99,,,False,,2824.143959
343084800,"Electronic unit,230V 50/60Hz            ",Metabo,Metabowerke GmbH,Germany,landed,15.945,,,False,,2503.1114745000004
343084810,"Electronic unit,120V 50/60Hz            ",Metabo,Metabowerke GmbH,Germany,landed,15.945,,,False,,2503.1114745000004
343084820,Electronic unit                         ,Metabo,Metabowerke GmbH,Germany,landed,59.72,,,False,,9375.090452
343084840,"Electronic unit,230V 50/60Hz            ",Metabo,Metabowerke GmbH,Germany,landed,13.99,,,False,,2196.2075590000004
343084850,"Electronic unit,120V 50/60Hz            ",Metabo,Metabowerke GmbH,Germany,landed,15.945,,,False,,2503.1114745000004
343084880,"Electronic unit,230 V 50/60 Hz          ",Metabo,Metabowerke GmbH,Germany,landed,44.695,,,False,,7016.4043495000005
343084930,Electronic unit                         ,Metabo,Metabowerke GmbH,Germany,landed,55.09,,,False,,8648.254069
343084970,Electronic Mafell BLDC                  ,Metabo,Metabowerke GmbH,Germany,landed,69.735,,,False,,10947.286213500001
343084980,"Electronic unit, 110-120V               ",Metabo,Metabowerke GmbH,Germany,landed,69.735,,,False,,10947.286213500001
343084990,"Electronic unit, 110-120V               ",Metabo,Metabowerke GmbH,Germany,landed,69.735,,,False,,10947.286213500001
343085060,Electronic                              ,Metabo,Metabowerke GmbH,Germany,landed,69.735,,,False,,10947.286213500001
343085090,"Electronic unit,120V 50/60Hz            ",Metabo,Metabowerke GmbH,Germany,landed,17.99,,,False,,2824.143959
343085100,"Electronic unit,120V 50/60Hz            ",Metabo,Metabowerke GmbH,Germany,landed,15.945,,,False,,2503.1114745000004
343085110,"Electronic unit,120V 50/60Hz            ",Metabo,Metabowerke GmbH,Germany,landed,15.945,,,False,,2503.1114745000004
343085130,"Electronic unit,230V 55/60Hz            ",Metabo,Metabowerke GmbH,Germany,landed,17.99,,,False,,2824.143959
343085140,LED lense                               ,Metabo,Metabowerke GmbH,Germany,landed,1.98,,,False,,310.82851800000003
343085150,"Electronic unit,230V 50/60Hz            ",Metabo,Metabowerke GmbH,Germany,landed,11.985,,,False,,1881.4544385000002
343085160,"Electronic unit,120V 50/60Hz            ",Metabo,Metabowerke GmbH,Germany,landed,15.945,,,False,,2503.1114745000004
343085180,LED compl.                              ,Metabo,Metabowerke GmbH,Germany,landed,13.99,,,False,,2196.2075590000004
343085220,Electronic unit                         ,Metabo,Metabowerke GmbH,Germany,landed,8.975,,,False,,1408.9322975
343085230,THERMAL OVERLOAD SWITCH                 ,Metabo,Metabowerke GmbH,Germany,landed,11.985,,,False,,1881.4544385000002
343085240,"Electronic unit,36 V                    ",Metabo,Metabowerke GmbH,Germany,landed,49.7,,,False,,7802.109770000001
343085330,LED compl.                              ,Metabo,Metabowerke GmbH,Germany,landed,6.935,,,False,,1088.6847335
343085340,TRANSFORMER                             ,Metabo,Metabowerke GmbH,Germany,landed,2.99,,,False,,469.3824590000001
343085350,Cable terminal                          ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
343085390,Electronic unit                         ,Metabo,Metabowerke GmbH,Germany,landed,3.47,,,False,,544.7348270000001
343085410,Terminal                                ,Metabo,Metabowerke GmbH,Germany,landed,1.495,,,False,,234.69122950000005
343085420,Terminal                                ,Metabo,Metabowerke GmbH,Germany,landed,4.97,,,False,,780.2109770000001
343085430,Electronic unit                         ,Metabo,Metabowerke GmbH,Germany,landed,11.985,,,False,,1881.4544385000002
343085440,Electronic unit                         ,Metabo,Metabowerke GmbH,Germany,landed,9.975,,,False,,1565.9163975000001
343085450,Speed assembly                          ,Metabo,Metabowerke GmbH,Germany,landed,29.895,,,False,,4693.0396695
343085460,Terminal                                ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
343085470,"Electronic unit,230V 50/60Hz            ",Metabo,Metabowerke GmbH,Germany,landed,11.985,,,False,,1881.4544385000002
343085480,"Electronic unit,120V 50/60Hz            ",Metabo,Metabowerke GmbH,Germany,landed,11.985,,,False,,1881.4544385000002
343085490,Electronic unit                         ,Metabo,Metabowerke GmbH,Germany,landed,4.005,,,False,,628.7213205
343085500,Electronic unit                         ,Metabo,Metabowerke GmbH,Germany,landed,4.005,,,False,,628.7213205
343085640,speed dial                              ,Metabo,Metabowerke GmbH,Germany,landed,9.975,,,False,,1565.9163975000001
343085690,"Electronic unit,230V 5060Hz             ",Metabo,Metabowerke GmbH,Germany,landed,17.99,,,False,,2824.143959
343085720,Electronic unit                         ,Metabo,Metabowerke GmbH,Germany,landed,9.975,,,False,,1565.9163975000001
343085740,Electronic unit compl.                  ,Metabo,Metabowerke GmbH,Germany,landed,49.7,,,False,,7802.109770000001
343085830,Electronic unit                         ,Metabo,Metabowerke GmbH,Germany,landed,4.005,,,False,,628.7213205
343085850,"Electronic unit,230V 50/60Hz            ",Metabo,Metabowerke GmbH,Germany,landed,15.945,,,False,,2503.1114745000004
343085910,Printed circuit                         ,Metabo,Metabowerke GmbH,Germany,landed,27.47,,,False,,4312.3532270000005
343085920,Printed circuit                         ,Metabo,Metabowerke GmbH,Germany,landed,27.47,,,False,,4312.3532270000005
343085930,Printed circuit                         ,Metabo,Metabowerke GmbH,Germany,landed,27.47,,,False,,4312.3532270000005
343085950,"Electronic unit,120V 50/60Hz            ",Metabo,Metabowerke GmbH,Germany,landed,59.72,,,False,,9375.090452
343085960,Transformer compl.                      ,Metabo,Metabowerke GmbH,Germany,landed,4.465,,,False,,700.9340065
343085970,LED with laser compl.                   ,Metabo,Metabowerke GmbH,Germany,landed,9.975,,,False,,1565.9163975000001
343085980,Electronic unit compl.                  ,Metabo,Metabowerke GmbH,Germany,landed,24.97,,,False,,3919.892977
343086100,"electronic unit, 18V Stirrer            ",Metabo,Metabowerke GmbH,Germany,landed,64.725,,,False,,10160.7958725
343086110,"electronic unit, 18V LowCost BLDC       ",Metabo,Metabowerke GmbH,Germany,landed,24.97,,,False,,3919.892977
343086140,"Electronic unit, compl.                 ",Metabo,Metabowerke GmbH,Germany,landed,40.135,,,False,,6300.5568535
343086150,Electronic unit compl.                  ,Metabo,Metabowerke GmbH,Germany,landed,34.75,,,False,,5455.197475000001
343086230,"Electronic unit, 18V STA MPC            ",Metabo,Metabowerke GmbH,Germany,landed,44.695,,,False,,7016.4043495000005
343086260,"Electronic unit,230V                    ",Metabo,Metabowerke GmbH,Germany,landed,15.945,,,False,,2503.1114745000004
343086270,"electronic assembly,120V                ",Metabo,Metabowerke GmbH,Germany,landed,15.945,,,False,,2503.1114745000004
343086280,"Electronic unit,230V / 50 Hz            ",Metabo,Metabowerke GmbH,Germany,landed,8.01,,,False,,1257.442641
343086290,"Electronic unit,230V / 50 Hz            ",Metabo,Metabowerke GmbH,Germany,landed,8.01,,,False,,1257.442641
343086300,Electronic unit compl.                  ,Metabo,Metabowerke GmbH,Germany,landed,17.99,,,False,,2824.143959
343086350,Suppressor                              ,Metabo,Metabowerke GmbH,Germany,landed,32.33,,,False,,5075.295953
343086410,electronic unit for SSW 18 LTX          ,Metabo,Metabowerke GmbH,Germany,landed,59.72,,,False,,9375.090452
343086420,thumb wheel compl. 18V SSD LTX BL       ,Metabo,Metabowerke GmbH,Germany,landed,11.985,,,False,,1881.4544385000002
343086470,Electronic unit                         ,Metabo,Metabowerke GmbH,Germany,landed,22.46,,,False,,3525.8628860000003
343086480,Printed circuit battery display         ,Metabo,Metabowerke GmbH,Germany,landed,2.99,,,False,,469.3824590000001
343086490,"Electronic unit,230V 50/60Hz            ",Metabo,Metabowerke GmbH,Germany,landed,17.99,,,False,,2824.143959
343086500,"Electronic unit,120V 50/60Hz            ",Metabo,Metabowerke GmbH,Germany,landed,11.985,,,False,,1881.4544385000002
343086520,electronic unit TBS 18 LTX BL 5000      ,Metabo,Metabowerke GmbH,Germany,landed,40.135,,,False,,6300.5568535
343086530,"electronic, BS18BL L-class              ",Metabo,Metabowerke GmbH,Germany,landed,37.625,,,False,,5906.526762500001
343086540,"electronic, 10.8V PowerMaxx BL          ",Metabo,Metabowerke GmbH,Germany,landed,37.625,,,False,,5906.526762500001
343086550,"electronic, 10.8V LC BL basic variant   ",Metabo,Metabowerke GmbH,Germany,landed,29.895,,,False,,4693.0396695
343086560,electronic assembly high torque driver  ,Metabo,Metabowerke GmbH,Germany,landed,44.695,,,False,,7016.4043495000005
343086570,18Vdc electronic unit for SSW 18 LTX    ,Metabo,Metabowerke GmbH,Germany,landed,64.725,,,False,,10160.7958725
343086580,"Electronic unit,230V 50/60Hz            ",Metabo,Metabowerke GmbH,Germany,landed,13.99,,,False,,2196.2075590000004
343086620,"Electronic unit,230V 50/60Hz            ",Metabo,Metabowerke GmbH,Germany,landed,19.965,,,False,,3134.1875565
343086650,"electronic unit, 18V HighEnd BLDC       ",Metabo,Metabowerke GmbH,Germany,landed,37.625,,,False,,5906.526762500001
343086720,Cable terminal                          ,Metabo,Metabowerke GmbH,Germany,landed,0.48,,,False,,75.352368
343086730,"18Vdc electronic unit BS (0,6)          ",Metabo,Metabowerke GmbH,Germany,landed,44.695,,,False,,7016.4043495000005
343086740,"18Vdc electronic unit BS (1,0)          ",Metabo,Metabowerke GmbH,Germany,landed,44.695,,,False,,7016.4043495000005
343086750,Transformer 230 V                       ,Metabo,Metabowerke GmbH,Germany,landed,13.99,,,False,,2196.2075590000004
343086760,Terminal                                ,Metabo,Metabowerke GmbH,Germany,landed,59.72,,,False,,9375.090452
343086880,"electronic unit,BS18LTBL Facelift       ",Metabo,Metabowerke GmbH,Germany,landed,44.695,,,False,,7016.4043495000005
343086890,"electronic unit, ASE12BL                ",Metabo,Metabowerke GmbH,Germany,landed,37.625,,,False,,5906.526762500001
343086940,"Electronic unit,230V                    ",Metabo,Metabowerke GmbH,Germany,landed,17.99,,,False,,2824.143959
343086960,Speed button unit                       ,Metabo,Metabowerke GmbH,Germany,landed,4.97,,,False,,780.2109770000001
343087050,Electronic unit ASSY 220V-240V          ,Metabo,Metabowerke GmbH,Germany,landed,69.735,,,False,,10947.286213500001
343087060,"thumb wheel, complete BLDC              ",Metabo,Metabowerke GmbH,Germany,landed,4.97,,,False,,780.2109770000001
343087170,"electronic unit,                        ",Metabo,Metabowerke GmbH,Germany,landed,42.39,,,False,,6654.555999
343087180,"electronic unit, Cutter12BL             ",Metabo,Metabowerke GmbH,Germany,landed,44.695,,,False,,7016.4043495000005
343087190,"electronic unit, Multitool18BL          ",Metabo,Metabowerke GmbH,Germany,landed,22.46,,,False,,3525.8628860000003
343087200,"electronic unit, Nibbler18BL            ",Metabo,Metabowerke GmbH,Germany,landed,47.39,,,False,,7439.476499
343087210,"electronic unit, Scissour18BL           ",Metabo,Metabowerke GmbH,Germany,landed,47.39,,,False,,7439.476499
343087250,"Selector wheel compl.,BLDC              ",Metabo,Metabowerke GmbH,Germany,landed,2.51,,,False,,394.03009099999997
343087280,PCB ASS'Y                               ,Metabo,Metabowerke GmbH,Germany,landed,27.47,,,False,,4312.3532270000005
343087290,Micro switch                            ,Metabo,Metabowerke GmbH,Germany,landed,3.47,,,False,,544.7348270000001
343087300,Electronic unit  110 V                  ,Metabo,Metabowerke GmbH,Germany,landed,69.735,,,False,,10947.286213500001
343087310,Electronic unit  120 V                  ,Metabo,Metabowerke GmbH,Germany,landed,69.735,,,False,,10947.286213500001
343087320,sensor                                  ,Metabo,Metabowerke GmbH,Germany,landed,5.975,,,False,,937.9799975
343087330,LED-display unit                        ,Metabo,Metabowerke GmbH,Germany,landed,5.975,,,False,,937.9799975
343087380,Electronic unit  110 V                  ,Metabo,Metabowerke GmbH,Germany,landed,69.735,,,False,,10947.286213500001
343087390,Electronic unit  220V-240V              ,Metabo,Metabowerke GmbH,Germany,landed,69.735,,,False,,10947.286213500001
343087400,Electronic unit  120 V                  ,Metabo,Metabowerke GmbH,Germany,landed,69.735,,,False,,10947.286213500001
343087410,LED display                             ,Metabo,Metabowerke GmbH,Germany,landed,6.935,,,False,,1088.6847335
343087420,sensor                                  ,Metabo,Metabowerke GmbH,Germany,landed,4.465,,,False,,700.9340065
343087430,Electronic unit  220V-240V              ,Metabo,Metabowerke GmbH,Germany,landed,69.735,,,False,,10947.286213500001
343087440,Electronic unit  110 V                  ,Metabo,Metabowerke GmbH,Germany,landed,74.74,,,False,,11732.991634
343087450,Electronic unit  120 V                  ,Metabo,Metabowerke GmbH,Germany,landed,69.735,,,False,,10947.286213500001
343087480,"electronic unit, SSD 10,8V PowerMAxx    ",Metabo,Metabowerke GmbH,Germany,landed,37.625,,,False,,5906.526762500001
343087490,Electronic unit  220V-240V              ,Metabo,Metabowerke GmbH,Germany,landed,69.735,,,False,,10947.286213500001
343087500,Electronic unit  110 V                  ,Metabo,Metabowerke GmbH,Germany,landed,69.735,,,False,,10947.286213500001
343087510,Electronic unit  120 V                  ,Metabo,Metabowerke GmbH,Germany,landed,69.735,,,False,,10947.286213500001
343087530,Electronic unit  220V-240V              ,Metabo,Metabowerke GmbH,Germany,landed,69.735,,,False,,10947.286213500001
343087540,Electronic unit  110 V                  ,Metabo,Metabowerke GmbH,Germany,landed,69.735,,,False,,10947.286213500001
343087550,Electronic unit  120 V                  ,Metabo,Metabowerke GmbH,Germany,landed,69.735,,,False,,10947.286213500001
343087580,PCB ASS'Y                               ,Metabo,Metabowerke GmbH,Germany,landed,59.72,,,False,,9375.090452
343087600,led-modul                               ,Metabo,Metabowerke GmbH,Germany,landed,1.745,,,False,,273.93725450000005
343087660,PCB ASS'Y                               ,Metabo,Metabowerke GmbH,Germany,landed,37.625,,,False,,5906.526762500001
343087670,Electronic                              ,Metabo,Metabowerke GmbH,Germany,landed,55.09,,,False,,8648.254069
343087720,Cable terminal                          ,Metabo,Metabowerke GmbH,Germany,landed,0.48,,,False,,75.352368
343087750,"electronic unit, Cutter18BL             ",Metabo,Metabowerke GmbH,Germany,landed,44.695,,,False,,7016.4043495000005
343087760,"electronic unit, SabreSaw18BL           ",Metabo,Metabowerke GmbH,Germany,landed,80.135,,,False,,12579.920853500002
343087770,electronic unit KT 18 LTX 66 BL         ,Metabo,Metabowerke GmbH,Germany,landed,64.725,,,False,,10160.7958725
343087790,Electronic unit compl.                  ,Metabo,Metabowerke GmbH,Germany,landed,139.46,,,False,,21893.002586000002
343087800,"electronic assembly, SSW 18 LTX 1750 BL ",Metabo,Metabowerke GmbH,Germany,landed,24.97,,,False,,3919.892977
343087830,electronic unit LED-illumination        ,Metabo,Metabowerke GmbH,Germany,landed,2.51,,,False,,394.03009099999997
343087880,"electronic unit, ASE18BL                ",Metabo,Metabowerke GmbH,Germany,landed,37.625,,,False,,5906.526762500001
343087950,"electronic unit BS (0,3)                ",Metabo,Metabowerke GmbH,Germany,landed,37.625,,,False,,5906.526762500001
343087960,"electronic unit BS (0,6)                ",Metabo,Metabowerke GmbH,Germany,landed,37.625,,,False,,5906.526762500001
343087970,"electronic unit BS (1,0)                ",Metabo,Metabowerke GmbH,Germany,landed,37.625,,,False,,5906.526762500001
343088020,STARTING RELAY                          ,Metabo,Metabowerke GmbH,Germany,landed,8.01,,,False,,1257.442641
343088110,adapter electronic assembly             ,Metabo,Metabowerke GmbH,Germany,landed,6.935,,,False,,1088.6847335
343088140,soft start compl                        ,Metabo,Metabowerke GmbH,Germany,landed,1.26,,,False,,197.799966
343088150,electronics unit KS 18 LTX 66 BL        ,Metabo,Metabowerke GmbH,Germany,landed,69.735,,,False,,10947.286213500001
343088160,"electronic unit, BHA18BL                ",Metabo,Metabowerke GmbH,Germany,landed,40.135,,,False,,6300.5568535
343088170,Filter PCB compl.                       ,Metabo,Metabowerke GmbH,Germany,landed,15.945,,,False,,2503.1114745000004
343088180,"Electronic unit,230V                    ",Metabo,Metabowerke GmbH,Germany,landed,19.965,,,False,,3134.1875565
343088210,"Electronic unit, BS18LTXBL 2G Facelift  ",Metabo,Metabowerke GmbH,Germany,landed,64.725,,,False,,10160.7958725
343088220,"Electronic unit, GB18LTXBL 2G Facelift  ",Metabo,Metabowerke GmbH,Germany,landed,64.725,,,False,,10160.7958725
343088230,"electronic unit, speed button           ",Metabo,Metabowerke GmbH,Germany,landed,1.495,,,False,,234.69122950000005
343088260,Electronic cpl.                         ,Metabo,Metabowerke GmbH,Germany,landed,27.47,,,False,,4312.3532270000005
343088290,"electronic unit, LED                    ",Metabo,Metabowerke GmbH,Germany,landed,1.495,,,False,,234.69122950000005
343088340,"electronic unit, SXE 18 BL              ",Metabo,Metabowerke GmbH,Germany,landed,44.695,,,False,,7016.4043495000005
343088350,"electronic unit, SXE 12 BL              ",Metabo,Metabowerke GmbH,Germany,landed,44.695,,,False,,7016.4043495000005
343088370,"Terminal, 230V HG 16-500                ",Metabo,Metabowerke GmbH,Germany,landed,13.99,,,False,,2196.2075590000004
343088380,"Terminal, 120V HG 16-500                ",Metabo,Metabowerke GmbH,Germany,landed,13.99,,,False,,2196.2075590000004
343088390,"Terminal, 230V HG 20-600                ",Metabo,Metabowerke GmbH,Germany,landed,42.39,,,False,,6654.555999
343088400,"Terminal, 120V HG 20-600                ",Metabo,Metabowerke GmbH,Germany,landed,42.39,,,False,,6654.555999
343088410,"Terminal, 230V HGE 23-650 LCD           ",Metabo,Metabowerke GmbH,Germany,landed,64.725,,,False,,10160.7958725
343088430,"Terminal, 230V HGS 22-630               ",Metabo,Metabowerke GmbH,Germany,landed,22.46,,,False,,3525.8628860000003
343088460,"Electronic unit,WEB-BL_230V             ",Metabo,Metabowerke GmbH,Germany,landed,110.185,,,False,,17297.293058500003
343088470,"Electronic unit,WEB-BL_120V             ",Metabo,Metabowerke GmbH,Germany,landed,110.185,,,False,,17297.293058500003
343088480,Vibrator                                ,Metabo,Metabowerke GmbH,Germany,landed,84.76,,,False,,13305.972316000001
343088490,Electronic Unit ASR 36-18 LTXBL 25M SC  ,Metabo,Metabowerke GmbH,Germany,landed,94.78,,,False,,14878.952998
343088530,"Electronic unit,230V 50/60Hz            ",Metabo,Metabowerke GmbH,Germany,landed,11.985,,,False,,1881.4544385000002
343088800,"electronic unit, 18V HE AntiKickBack    ",Metabo,Metabowerke GmbH,Germany,landed,49.7,,,False,,7802.109770000001
343088930,Speed selection button                  ,Metabo,Metabowerke GmbH,Germany,landed,0.765,,,False,,120.09283650000002
343088940,Electronic unit ASSY 220V-240V          ,Metabo,Metabowerke GmbH,Germany,landed,9.975,,,False,,1565.9163975000001
343088990,Selector wheel compl.                   ,Metabo,Metabowerke GmbH,Germany,landed,17.99,,,False,,2824.143959
343089020,Electronic unit WPB36-18LTX             ,Metabo,Metabowerke GmbH,Germany,landed,74.74,,,False,,11732.991634
343089110,EU with large heatsink                  ,Metabo,Metabowerke GmbH,Germany,landed,19.965,,,False,,3134.1875565
343089120,"Electronic unit, speed button           ",Metabo,Metabowerke GmbH,Germany,landed,1.98,,,False,,310.82851800000003
343089140,"electronic unit cpl.,12V                ",Metabo,Metabowerke GmbH,Germany,landed,13.99,,,False,,2196.2075590000004
343089160,Terminal                                ,Metabo,Metabowerke GmbH,Germany,landed,139.46,,,False,,21893.002586000002
343089170,"electronic unit, HE 2x18V Chainsaw      ",Metabo,Metabowerke GmbH,Germany,landed,59.72,,,False,,9375.090452
343089180,"electronic unit,18V                     ",Metabo,Metabowerke GmbH,Germany,landed,19.965,,,False,,3134.1875565
343089230,"Electronic unit,230 V                   ",Metabo,Metabowerke GmbH,Germany,landed,110.185,,,False,,17297.293058500003
343089240,"Electronic unit,WE-BL_120V              ",Metabo,Metabowerke GmbH,Germany,landed,110.185,,,False,,17297.293058500003
343089250,"Electronic unit,230 V                   ",Metabo,Metabowerke GmbH,Germany,landed,80.135,,,False,,12579.920853500002
343089260,led-modul                               ,Metabo,Metabowerke GmbH,Germany,landed,2.51,,,False,,394.03009099999997
343089280,"18V service electronic unit, W-1100     ",Metabo,Metabowerke GmbH,Germany,landed,59.72,,,False,,9375.090452
343089290,"18V service electronic unit, WB-1100    ",Metabo,Metabowerke GmbH,Germany,landed,59.72,,,False,,9375.090452
343089300,"18V service electronic unit, WBV-1100   ",Metabo,Metabowerke GmbH,Germany,landed,59.72,,,False,,9375.090452
343089310,"18V service electronic unit, WB-1500    ",Metabo,Metabowerke GmbH,Germany,landed,49.7,,,False,,7802.109770000001
343089320,Cable terminal                          ,Metabo,Metabowerke GmbH,Germany,landed,0.48,,,False,,75.352368
343089360,Selector wheel                          ,Metabo,Metabowerke GmbH,Germany,landed,3.47,,,False,,544.7348270000001
343089440,"electronic unit,                        ",Metabo,Metabowerke GmbH,Germany,landed,64.725,,,False,,10160.7958725
343089450,"electronic unit, NFR 18 LTX 90 BL       ",Metabo,Metabowerke GmbH,Germany,landed,74.74,,,False,,11732.991634
343089460,"electronic unit, KH 18 LTX BL 28 Q      ",Metabo,Metabowerke GmbH,Germany,landed,69.735,,,False,,10947.286213500001
343089470,"electronic unit, KH 18 LTX BL 24 Q      ",Metabo,Metabowerke GmbH,Germany,landed,69.735,,,False,,10947.286213500001
343089490,Speed button unit                       ,Metabo,Metabowerke GmbH,Germany,landed,37.625,,,False,,5906.526762500001
343089500,"electronic unit, KHA18LTXBL24           ",Metabo,Metabowerke GmbH,Germany,landed,44.695,,,False,,7016.4043495000005
343089510,backup key                              ,Metabo,Metabowerke GmbH,Germany,landed,0.765,,,False,,120.09283650000002
343089520,Electronic unit                         ,Metabo,Metabowerke GmbH,Germany,landed,110.185,,,False,,17297.293058500003
343089540,Terminal                                ,Metabo,Metabowerke GmbH,Germany,landed,8.01,,,False,,1257.442641
343089600,Electronic unit ASSY 110V-120V          ,Metabo,Metabowerke GmbH,Germany,landed,15.945,,,False,,2503.1114745000004
343089620,"electronic unit, LowCost KK special     ",Metabo,Metabowerke GmbH,Germany,landed,29.895,,,False,,4693.0396695
343089690,Control Board cpl.                      ,Metabo,Metabowerke GmbH,Germany,landed,55.09,,,False,,8648.254069
343089700,Panel                                   ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
343089730,Electronic switch assy                  ,Metabo,Metabowerke GmbH,Germany,landed,37.625,,,False,,5906.526762500001
343089830,electronic unit                         ,Metabo,Metabowerke GmbH,Germany,landed,32.33,,,False,,5075.295953
343089850,electronic unit                         ,Metabo,Metabowerke GmbH,Germany,landed,24.97,,,False,,3919.892977
343089880,electronic unit                         ,Metabo,Metabowerke GmbH,Germany,landed,13.99,,,False,,2196.2075590000004
343089890,"Electronic unit,HBS 18 LTX BL 3000      ",Metabo,Metabowerke GmbH,Germany,landed,40.135,,,False,,6300.5568535
343089920,electronic unit OFE 1229 230V           ,Metabo,Metabowerke GmbH,Germany,landed,17.99,,,False,,2824.143959
343089970,"electronic unit, 18V HighEnd BLDC       ",Metabo,Metabowerke GmbH,Germany,landed,42.39,,,False,,6654.555999
343090020,"electronics unit, CAS CEMO AdBlue Pump  ",Metabo,Metabowerke GmbH,Germany,landed,15.945,,,False,,2503.1114745000004
343090030,"electronics unit, WS LTX 18             ",Metabo,Metabowerke GmbH,Germany,landed,27.47,,,False,,4312.3532270000005
343090110,speed dial                              ,Metabo,Metabowerke GmbH,Germany,landed,6.935,,,False,,1088.6847335
343090120,Electronic unit ASSY 220V-240V          ,Metabo,Metabowerke GmbH,Germany,landed,69.735,,,False,,10947.286213500001
343090140,"electronics unit, Baier Milling ABDN20  ",Metabo,Metabowerke GmbH,Germany,landed,49.7,,,False,,7802.109770000001
343090150,"electronic unit, KGS 18 LTX BL 216      ",Metabo,Metabowerke GmbH,Germany,landed,64.725,,,False,,10160.7958725
343090160,"electronic unit, KGS 18 LTX BL 254      ",Metabo,Metabowerke GmbH,Germany,landed,64.725,,,False,,10160.7958725
343090170,"electronic unit, KGS 18 LTX BL 305      ",Metabo,Metabowerke GmbH,Germany,landed,64.725,,,False,,10160.7958725
343090190,Power supply                            ,Metabo,Metabowerke GmbH,Germany,landed,2.51,,,False,,394.03009099999997
343090200,"electronic unit, compl. KT18LTX66BL     ",Metabo,Metabowerke GmbH,Germany,landed,74.74,,,False,,11732.991634
343090250,Electronic unit                         ,Metabo,Metabowerke GmbH,Germany,landed,5.975,,,False,,937.9799975
343090270,Electronic cpl.                         ,Metabo,Metabowerke GmbH,Germany,landed,11.985,,,False,,1881.4544385000002
343090280,sensor                                  ,Metabo,Metabowerke GmbH,Germany,landed,4.005,,,False,,628.7213205
343090310,"Electronic unit, 230V/50-60H            ",Metabo,Metabowerke GmbH,Germany,landed,6.935,,,False,,1088.6847335
343090330,"electronic unit, SSEP18 AntiVib         ",Metabo,Metabowerke GmbH,Germany,landed,69.735,,,False,,10947.286213500001
343090340,Speed button unit                       ,Metabo,Metabowerke GmbH,Germany,landed,4.97,,,False,,780.2109770000001
343090370,Electronic unit                         ,Metabo,Metabowerke GmbH,Germany,landed,27.47,,,False,,4312.3532270000005
343090410,"Electronicunit, SSW 18 LTX 800 BL       ",Metabo,Metabowerke GmbH,Germany,landed,69.735,,,False,,10947.286213500001
343090490,Control Board                           ,Metabo,Metabowerke GmbH,Germany,landed,80.135,,,False,,12579.920853500002
343090550,Electronic unit                         ,Metabo,Metabowerke GmbH,Germany,landed,2.51,,,False,,394.03009099999997
343090590,"Electronic unit,18V                     ",Metabo,Metabowerke GmbH,Germany,landed,55.09,,,False,,8648.254069
343090600,"Electronic unit,18V                     ",Metabo,Metabowerke GmbH,Germany,landed,24.97,,,False,,3919.892977
343090620,"Terminal compl., AC L/M/H 230V          ",Metabo,Metabowerke GmbH,Germany,landed,9.975,,,False,,1565.9163975000001
343090630,"Terminal vollst., AC L/M/H 110V         ",Metabo,Metabowerke GmbH,Germany,landed,9.975,,,False,,1565.9163975000001
343090640,"Terminal vollst., DC L                  ",Metabo,Metabowerke GmbH,Germany,landed,44.695,,,False,,7016.4043495000005
