item_number,item_description,pt_current_price,pt_cpl35_price,pt_price_change_pct,standard_pack,inner_qty,master_qty,upc,class_code,class_desc,brand_code,brand_desc,subclass_code,subclass_desc,group_name,is_new_item,pt_price_ca35,pt_price_ca40,vendor,vendor_brand,country,price_type,source_file
1178,Lightweight Ear Muffs NRR 25db,1.87,1.87,0.0,1.0,1,50,39564153136.0,40,Accessories,3.0,Project Pro,11,Safety Gear,Yellow Card,,1.79,1.65,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1400,9 pc. SAE Hex Key Set,3.97,3.97,0.0,1.0,4,24,39564141614.0,2,Hand Tools,3.0,Project Pro,17,Star & Hex Keys,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1401,9 pc. Metric Hex Key Set,3.97,3.97,0.0,1.0,4,24,39564141621.0,2,Hand Tools,3.0,Project Pro,17,Star & Hex Keys,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1402,9 pc. SAE Folding Hex Key Set,3.97,3.97,0.0,1.0,4,24,39564141638.0,2,Hand Tools,3.0,Project Pro,17,Star & Hex Keys,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1404,"8"" Adjustable Wrench",3.97,3.97,0.0,1.0,4,24,39564141652.0,2,Hand Tools,3.0,Project Pro,2,Adjustable Wrenches,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1405,5 pc. Combination Wrench Set,3.97,3.97,0.0,1.0,4,24,39564141669.0,2,Hand Tools,3.0,Project Pro,20,Wrench Sets,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1406,5 pc. Combination Wrench Set,3.97,3.97,0.0,1.0,4,24,39564141676.0,2,Hand Tools,3.0,Project Pro,20,Wrench Sets,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1407,"3/8"" Dr. Ratchet",3.97,3.97,0.0,1.0,4,24,39564141683.0,2,Hand Tools,3.0,Project Pro,8,Ratchets,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1408,"3 pc. 3/8"" Dr. Extension Set",3.97,3.97,0.0,1.0,4,24,39564141690.0,2,Hand Tools,3.0,Project Pro,5,Extensions,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1410,"3 pc. 3/8"" Dr. Spark Plug Socket Set",3.97,3.97,0.0,1.0,4,24,39564141713.0,4,Specialty Tools,3.0,Project Pro,21,Tune Up,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1413,25 pc. Magnetic T-Bar Driver Set,3.97,3.97,0.0,1.0,4,24,39564141744.0,3,Hardware Tools,3.0,Project Pro,1,Bit Drivers & Sets,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1415,33 pc. Bit Set,3.97,3.97,0.0,1.0,4,24,39564141768.0,3,Hardware Tools,3.0,Project Pro,1,Bit Drivers & Sets,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1417,2-Way Ratchet,3.97,3.97,0.0,1.0,4,24,39564141782.0,3,Hardware Tools,3.0,Project Pro,1,Bit Drivers & Sets,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1419,6 pc. Screwdriver Set w/Rack,3.97,3.97,0.0,1.0,4,24,39564141805.0,2,Hand Tools,3.0,Project Pro,9,Screwdriver Sets,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1420,6 pc. Mini Stubby Screwdriver Set,3.97,3.97,0.0,1.0,4,48,39564141812.0,2,Hand Tools,3.0,Project Pro,9,Screwdriver Sets,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1422,16 pc. Precision Screwdriver Set,3.97,3.97,0.0,1.0,4,24,39564141836.0,2,Hand Tools,3.0,Project Pro,9,Screwdriver Sets,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1424,"6-1/2"" Long Nose Locking Pliers",3.97,3.97,0.0,1.0,4,24,39564141850.0,2,Hand Tools,3.0,Project Pro,7,Pliers & Cutters,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1426,"10"" Curved Jaw Locking Pliers",3.97,3.97,0.0,1.0,4,24,39564141874.0,2,Hand Tools,3.0,Project Pro,7,Pliers & Cutters,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1428,"8"" Long Nose Pliers",3.97,3.97,0.0,1.0,4,24,39564141898.0,2,Hand Tools,3.0,Project Pro,7,Pliers & Cutters,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1429,"7"" Diagonal Cutting Pliers",3.97,3.97,0.0,1.0,4,24,39564141904.0,2,Hand Tools,3.0,Project Pro,7,Pliers & Cutters,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1430,"8"" Linesman Pliers",3.97,3.97,0.0,1.0,4,24,39564141911.0,2,Hand Tools,3.0,Project Pro,7,Pliers & Cutters,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1432,"11"" Long Reach Pliers",3.97,3.97,0.0,1.0,4,24,39564141935.0,2,Hand Tools,3.0,Project Pro,7,Pliers & Cutters,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1433,"11"" Long Reach Bent Pliers",3.97,3.97,0.0,1.0,4,24,39564141942.0,2,Hand Tools,3.0,Project Pro,7,Pliers & Cutters,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1434,"2 pc. 6"" Plier Set",3.97,3.97,0.0,1.0,4,24,39564141959.0,2,Hand Tools,3.0,Project Pro,6,Plier Sets,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1435,5 pc. Snap Ring Plier Set,3.97,3.97,0.0,1.0,4,24,39564141966.0,2,Hand Tools,3.0,Project Pro,7,Pliers & Cutters,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1436,Revolving Leather Hole Punch Pliers,3.97,3.97,0.0,1.0,4,24,39564141973.0,2,Hand Tools,3.0,Project Pro,7,Pliers & Cutters,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1437,Straight Cut Aviation Tin Snips,3.97,3.97,0.0,1.0,4,24,39564141980.0,2,Hand Tools,3.0,Project Pro,7,Pliers & Cutters,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1439,50 pk. Utility Knife Blades,3.97,3.97,0.0,1.0,4,24,39564142000.0,3,Hardware Tools,3.0,Project Pro,14,Utility Knives & Blades,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1440,13 pc. Hobby Knife Set,3.97,3.97,0.0,1.0,4,24,39564142017.0,3,Hardware Tools,3.0,Project Pro,14,Utility Knives & Blades,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1446,"6 pc. 6"" File Set",3.97,3.97,0.0,1.0,4,24,39564142079.0,3,Hardware Tools,3.0,Project Pro,9,Files,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1448,2 pc. Scissors Set,3.97,3.97,0.0,1.0,4,24,39564142093.0,2,Hand Tools,3.0,Project Pro,7,Pliers & Cutters,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1449,"3 pc. 9"" Plastic Brush Set",4.46,4.47,0.0022421524663676,1.0,4,24,39564142109.0,40,Accessories,3.0,Project Pro,2,Brushes,Red Card,,4.26,3.93,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1450,2 pc. Wood Handle Wire Brush,4.46,4.47,0.0022421524663676,1.0,4,24,39564142116.0,40,Accessories,3.0,Project Pro,2,Brushes,Red Card,,4.26,3.93,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1451,12 pc. Long Handle Artist Brush Set,3.97,3.97,0.0,1.0,4,24,39564142123.0,40,Accessories,3.0,Project Pro,2,Brushes,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1452,5 pc. Polyester Paint Brush Set,3.97,3.97,0.0,1.0,4,24,39564142130.0,40,Accessories,3.0,Project Pro,2,Brushes,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1455,10 pc. Bungee Cord Set,3.97,3.97,0.0,1.0,4,24,39564142161.0,30,Tie Down & Cargo Control,3.0,Project Pro,1,Bungee Cords,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1456,Drill Pump,3.97,3.97,0.0,1.0,4,24,39564142178.0,5,Maintenance & Repair,3.0,Project Pro,14,Fluid Transfer Pumps,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1459,13 pc. HSS Drill Bit Set,3.97,3.97,0.0,1.0,4,24,39564142208.0,15,Power Tools & Accessories,3.0,Project Pro,17,Drill Bits & Sets,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1462,3 pc. Rotary Wire Brush Set,4.46,4.47,0.0022421524663676,1.0,4,24,39564142239.0,15,Power Tools & Accessories,3.0,Project Pro,20,Wire Wheels & Buffers,Red Card,,4.26,3.93,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1463,Wire Wheel Brush Set,4.46,4.47,0.0022421524663676,1.0,4,24,39564142246.0,15,Power Tools & Accessories,3.0,Project Pro,20,Wire Wheels & Buffers,Red Card,,4.26,3.93,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1464,16 oz. Claw Hammer w/Wood Handle,3.97,3.97,0.0,1.0,4,24,39564142253.0,3,Hardware Tools,3.0,Project Pro,10,Hammers & Mallets,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1465,16 oz. Ball Pein Hammer w/Wood Handle,3.97,3.97,0.0,1.0,4,24,39564142260.0,3,Hardware Tools,3.0,Project Pro,10,Hammers & Mallets,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1466,32 oz. Rubber Mallet Wood Handle,3.97,3.97,0.0,1.0,4,16,39564142277.0,3,Hardware Tools,3.0,Project Pro,10,Hammers & Mallets,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1472,"13"" Tool Bag",3.97,4.35,0.0957178841309822,1.0,4,24,39564142338.0,20,Equipment,3.0,Project Pro,12,Tool Bags,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1474,25' Cushion Grip Tape Measure,3.97,3.97,0.0,1.0,4,24,39564142352.0,3,Hardware Tools,3.0,Project Pro,16,Measuring & Layout Tools,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1475,"Caution Tape 3"" x 300' Roll",3.97,3.97,0.0,1.0,4,24,39564142369.0,40,Accessories,3.0,Project Pro,1,Adhesives & Tapes,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1477,2 pc. Square Set,3.97,3.97,0.0,1.0,4,24,39564142383.0,3,Hardware Tools,3.0,Project Pro,16,Measuring & Layout Tools,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1479,2 pc. Pickup Tool Set,3.97,3.97,0.0,1.0,4,48,39564142406.0,3,Hardware Tools,3.0,Project Pro,17,Pickup Tools,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1480,Tire Repair Kit,3.97,3.97,0.0,1.0,4,24,39564142413.0,5,Maintenance & Repair,3.0,Project Pro,20,Valve Tools & Repair Kits,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1482,150 pc. Cable Ties,3.97,3.97,0.0,1.0,4,24,39564142437.0,40,Accessories,3.0,Project Pro,3,Cable Ties,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1485,Soldering Iron,3.97,3.97,0.0,1.0,4,24,39564142963.0,15,Power Tools & Accessories,3.0,Project Pro,10,Soldering,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1486,Automotive Circuit Tester,3.97,3.97,0.0,1.0,4,24,39564142970.0,5,Maintenance & Repair,3.0,Project Pro,8,Circuit Testers,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1488,25 pc. Auto Fuse Kit,3.97,3.97,0.0,1.0,4,48,39564142994.0,35,Hardware Kits,3.0,Project Pro,4,Electrical,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1489,30 pc. Mini Fuse Kit,3.97,3.97,0.0,1.0,4,48,39564143007.0,35,Hardware Kits,3.0,Project Pro,4,Electrical,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1491,3 pc. C-Clamp Set,3.97,3.97,0.0,1.0,4,24,39564143021.0,3,Hardware Tools,3.0,Project Pro,3,C-Clamps,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1496,15 pc. Paint Brush Set,3.97,3.97,0.0,1.0,4,24,39564143700.0,40,Accessories,3.0,Project Pro,2,Brushes,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1502,5 pc. Brush Set,3.97,3.97,0.0,1.0,4,24,39564143762.0,40,Accessories,3.0,Project Pro,2,Brushes,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1503,3 pc. Power Drive Socket Adapter Set,3.97,3.97,0.0,1.0,4,24,39564143779.0,15,Power Tools & Accessories,3.0,Project Pro,15,Adapters & Holders,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1513,3 pc. Soft Grip Mini Brush Set,4.46,4.47,0.0022421524663676,1.0,6,24,39564129728.0,40,Accessories,3.0,Project Pro,2,Brushes,Red Card,,4.26,3.93,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1516,12 pk. Glowing Ball Bungees,3.97,3.97,0.0,1.0,4,24,39564130076.0,30,Tie Down & Cargo Control,3.0,Project Pro,1,Bungee Cords,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1518,Tape Gun w/Packing Tape,3.97,3.97,0.0,1.0,4,24,39564130083.0,40,Accessories,3.0,Project Pro,1,Adhesives & Tapes,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1520,"6"" Multi-Use Hand Wire Brush",4.46,4.47,0.0022421524663676,1.0,4,24,39564130090.0,40,Accessories,3.0,Project Pro,2,Brushes,Red Card,,4.26,3.93,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1523,16 pc. Drill Adapter and Bit Set,3.97,3.97,0.0,1.0,4,24,39564013010.0,3,Hardware Tools,3.0,Project Pro,1,Bit Drivers & Sets,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1529,12 oz. Claw Hammer w/Fiberglass Handle,3.97,3.97,0.0,1.0,4,24,39564130397.0,3,Hardware Tools,3.0,Project Pro,10,Hammers & Mallets,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1530,8.5 oz. Hand Pump Oiler Can,3.97,3.97,0.0,1.0,4,24,39564014987.0,5,Maintenance & Repair,3.0,Project Pro,15,Grease Guns,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1531,8 pc. Folding Star Key Set,3.97,3.97,0.0,1.0,4,24,39564149894.0,2,Hand Tools,3.0,Project Pro,17,Star & Hex Keys,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1532,4 pc. Auto Trim Remove Tool Set,3.97,3.97,0.0,1.0,4,24,39564149900.0,4,Specialty Tools,3.0,Project Pro,50,Body and Interior,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1533,Oil Filter Wrench w/Swivel Handle,3.97,3.97,0.0,1.0,4,24,39564149917.0,5,Maintenance & Repair,3.0,Project Pro,10,Filter Wrenches,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1534,"9"" Half Barrel Caulking Gun",3.97,3.97,0.0,1.0,4,24,39564149924.0,40,Accessories,3.0,Project Pro,1,Adhesives & Tapes,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1535,"1/4"" x 10' Recoil Air Hose",3.97,3.97,0.0,1.0,4,24,39564149931.0,10,Air Tools,3.0,Project Pro,10,Hoses & Reels,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1536,145 pc. Cotter Pin Set w/Removal Tool,4.46,4.47,0.0022421524663676,1.0,4,24,39564149887.0,35,Hardware Kits,3.0,Project Pro,3,Clips & Pins & Springs,Red Card,,4.26,3.93,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1537,4 pc. Socket Adapter Set,3.97,3.97,0.0,1.0,4,24,39564149870.0,1,Professional Hand Tools,3.0,Project Pro,1,Adapters & U-Joints,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1538,4-in-1 Battery Terminal Cleaner,4.46,4.47,0.0022421524663676,1.0,4,24,39564153044.0,5,Maintenance & Repair,3.0,Project Pro,5,Battery Cleaners,Red Card,,4.26,3.93,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1539,"4"" Angled Blow Gun",3.97,3.97,0.0,1.0,4,24,39564153051.0,10,Air Tools,3.0,Project Pro,12,Blow Guns & Inflators,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1540,3 Speed Mini Desk/Travel Fan Li-Ion,3.97,3.97,0.0,1.0,4,48,39564153068.0,40,Accessories,3.0,Project Pro,8,Mobile Electronics,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1542,Fuel & Fluid Transfer Siphon Pump,3.97,3.97,0.0,1.0,16,64,39564153082.0,5,Maintenance & Repair,3.0,Project Pro,14,Fluid Transfer Pumps,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1543,5 pc. Auto Detailing Brush Set,4.46,4.47,0.0022421524663676,1.0,4,24,39564015304.0,40,Accessories,3.0,Project Pro,4,Cleaning,Red Card,,4.26,3.93,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1544,Precision Utility Cutter,3.97,3.97,0.0,1.0,8,64,39564153099.0,2,Hand Tools,3.0,Project Pro,7,Pliers & Cutters,Red Card,,3.79,3.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
179,500LM Li-Ion COB Clip Light,9.35,9.35,0.0,1.0,6,36,815823011795.0,25,Lighting,7.0,ATAK,9,Work lights,,,9.26,8.54,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
189,1000LM Li-Ion Work Light w/Power Bank,17.18,17.18,0.0,1.0,6,24,815823011894.0,25,Lighting,7.0,ATAK,9,Work lights,,,16.85,15.56,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1903,2 pc. Strap Wrench Set,7.18,7.17,-0.0013927576601671,1.0,4,24,39564142499.0,5,Maintenance & Repair,3.0,Project Pro,10,Filter Wrenches,Blue Card,,6.82,6.29,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1904,"1/2"" Dr. Ratchet",7.18,7.17,-0.0013927576601671,1.0,4,24,39564142505.0,2,Hand Tools,3.0,Project Pro,8,Ratchets,Blue Card,,6.82,6.29,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1906,"10 pc. 1/2"" Dr. Socket Set",7.18,7.17,-0.0013927576601671,1.0,4,24,39564142529.0,2,Hand Tools,3.0,Project Pro,15,Socket Sets,Blue Card,,6.82,6.29,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1908,21 pc. Offset Ratcheting Driver,7.18,7.17,-0.0013927576601671,1.0,4,24,39564142543.0,3,Hardware Tools,3.0,Project Pro,1,Bit Drivers & Sets,Blue Card,,6.82,6.29,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1909,10 pc. Screwdriver Set,7.18,7.17,-0.0013927576601671,1.0,4,24,39564142550.0,2,Hand Tools,3.0,Project Pro,9,Screwdriver Sets,Blue Card,,6.82,6.29,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1910,7 pc. SAE Nut Driver Set,7.18,7.17,-0.0013927576601671,1.0,4,24,39564142567.0,2,Hand Tools,3.0,Project Pro,9,Screwdriver Sets,Blue Card,,6.82,6.29,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1911,3 pc. Pry Bar Set,7.18,7.17,-0.0013927576601671,1.0,4,24,39564142574.0,3,Hardware Tools,3.0,Project Pro,19,Pry Bars,Blue Card,,6.82,6.29,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1912,5 pc. Scraper and Awl Set,7.18,7.17,-0.0013927576601671,1.0,4,24,39564142581.0,3,Hardware Tools,3.0,Project Pro,22,Scrapers & Blades,Blue Card,,6.82,6.29,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1913,"11"" Locking C-Clamp Pliers",7.18,7.17,-0.0013927576601671,1.0,4,24,39564142598.0,2,Hand Tools,3.0,Project Pro,7,Pliers & Cutters,Blue Card,,6.82,6.29,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1914,2 pc. Locking Plier Set,7.18,7.17,-0.0013927576601671,1.0,4,24,39564142604.0,2,Hand Tools,3.0,Project Pro,6,Plier Sets,Blue Card,,6.82,6.29,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1916,3 pc. Plier Set,7.18,7.17,-0.0013927576601671,1.0,4,24,39564142628.0,2,Hand Tools,3.0,Project Pro,6,Plier Sets,Blue Card,,6.82,6.29,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1919,"12"" Bolt Cutter",7.18,7.17,-0.0013927576601671,1.0,4,24,39564142659.0,3,Hardware Tools,3.0,Project Pro,2,Bolt Cutters,Blue Card,,6.82,6.29,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1922,5 pc. Scissors Set,7.18,7.17,-0.0013927576601671,1.0,4,24,39564142680.0,2,Hand Tools,3.0,Project Pro,7,Pliers & Cutters,Blue Card,,6.82,6.29,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1925,"12"" Heavy-Duty Aluminum Hacksaw",7.18,7.17,-0.0013927576601671,1.0,4,24,39564142710.0,3,Hardware Tools,3.0,Project Pro,21,Saws & Blades,Blue Card,,6.82,6.29,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1928,"2 pc. 1"" x 15' Tie Down Straps",8.07,8.07,0.0,1.0,4,16,39564142741.0,30,Tie Down & Cargo Control,3.0,Project Pro,4,Ratchet Straps,Blue Card,,7.67,7.08,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1929,10 pc. Bungee Cord Set,7.18,7.17,-0.0013927576601671,1.0,4,16,39564142758.0,30,Tie Down & Cargo Control,3.0,Project Pro,1,Bungee Cords,Blue Card,,6.82,6.29,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1930,14' Emergency Tow Rope,7.18,7.17,-0.0013927576601671,1.0,4,24,39564142765.0,30,Tie Down & Cargo Control,3.0,Project Pro,8,Towing,Blue Card,,6.82,6.29,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1934,20 oz Framing Hammer w/Fiberglass Handle,7.18,7.17,-0.0013927576601671,1.0,4,12,39564142802.0,3,Hardware Tools,3.0,Project Pro,10,Hammers & Mallets,Blue Card,,6.82,6.29,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1935,2 lb. Sledge Hammer w/Fiberglass Handle,7.18,7.17,-0.0013927576601671,1.0,4,12,39564142819.0,3,Hardware Tools,3.0,Project Pro,23,"Sledges, Axes & Mauls",Blue Card,,6.82,6.29,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1936,1 lb. Dead Blow Hammer,7.18,7.17,-0.0013927576601671,1.0,4,24,39564142826.0,3,Hardware Tools,3.0,Project Pro,10,Hammers & Mallets,Blue Card,,6.82,6.29,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1939,"15"" Wide-Mouth Tool Bag",7.18,7.17,-0.0013927576601671,1.0,4,24,39564142857.0,20,Equipment,3.0,Project Pro,12,Tool Bags,Blue Card,,6.82,6.29,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1941,2 pc. Cushion Grip Tape Measure,7.18,7.17,-0.0013927576601671,1.0,4,24,39564142871.0,3,Hardware Tools,3.0,Project Pro,16,Measuring & Layout Tools,Blue Card,,6.82,6.29,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1942,150' Open Reel Tape Measure,7.18,7.17,-0.0013927576601671,1.0,4,24,39564142888.0,3,Hardware Tools,3.0,Project Pro,16,Measuring & Layout Tools,Blue Card,,6.82,6.29,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1943,1000 pc. Cable Ties,7.18,7.17,-0.0013927576601671,1.0,4,16,39564142895.0,40,Accessories,3.0,Project Pro,3,Cable Ties,Blue Card,,6.82,6.29,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
1944,49 pc. Hand Rivet Gun Set,7.18,7.17,-0.0013927576601671,1.0,4,24,39564142901.0,3,Hardware Tools,3.0,Project Pro,8,Fastening,Blue Card,,6.82,6.29,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
